StatusSNS,url,local_timestamp
"{'Time': '2024-08-30T03:20:12', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.411, 'Yesterday': 2.054, 'Today': 0.296, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.94, 'Voltage': 231, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:20:13
"{'Time': '2024-08-30T03:20:27', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.411, 'Yesterday': 2.054, 'Today': 0.296, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 232, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:20:28
"{'Time': '2024-08-30T03:20:42', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.411, 'Yesterday': 2.054, 'Today': 0.296, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 8, 'Factor': 0.95, 'Voltage': 231, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:20:43
"{'Time': '2024-08-30T03:20:57', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.412, 'Yesterday': 2.054, 'Today': 0.296, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 232, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:20:58
"{'Time': '2024-08-30T03:21:12', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.412, 'Yesterday': 2.054, 'Today': 0.296, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 8, 'Factor': 0.95, 'Voltage': 231, 'Current': 0.105}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:21:13
"{'Time': '2024-08-30T03:21:27', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.412, 'Yesterday': 2.054, 'Today': 0.297, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.94, 'Voltage': 231, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:21:28
"{'Time': '2024-08-30T03:21:42', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.412, 'Yesterday': 2.054, 'Today': 0.297, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 231, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:21:43
"{'Time': '2024-08-30T03:21:57', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.412, 'Yesterday': 2.054, 'Today': 0.297, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 231, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:21:59
"{'Time': '2024-08-30T03:22:13', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.412, 'Yesterday': 2.054, 'Today': 0.297, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.94, 'Voltage': 231, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:22:14
"{'Time': '2024-08-30T03:22:28', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.412, 'Yesterday': 2.054, 'Today': 0.297, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.94, 'Voltage': 232, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:22:29
"{'Time': '2024-08-30T03:22:43', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.412, 'Yesterday': 2.054, 'Today': 0.297, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 231, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:22:44
"{'Time': '2024-08-30T03:22:58', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.412, 'Yesterday': 2.054, 'Today': 0.297, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.95, 'Voltage': 231, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:22:59
"{'Time': '2024-08-30T03:23:13', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.412, 'Yesterday': 2.054, 'Today': 0.297, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 232, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:23:14
"{'Time': '2024-08-30T03:23:28', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.413, 'Yesterday': 2.054, 'Today': 0.297, 'Power': 24, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.94, 'Voltage': 233, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:23:29
"{'Time': '2024-08-30T03:23:43', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.413, 'Yesterday': 2.054, 'Today': 0.297, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 233, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:23:44
"{'Time': '2024-08-30T03:23:58', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.413, 'Yesterday': 2.054, 'Today': 0.298, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 232, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:23:59
"{'Time': '2024-08-30T03:24:13', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.413, 'Yesterday': 2.054, 'Today': 0.298, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 233, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:24:14
"{'Time': '2024-08-30T03:24:28', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.413, 'Yesterday': 2.054, 'Today': 0.298, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.94, 'Voltage': 232, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:24:29
"{'Time': '2024-08-30T03:24:43', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.413, 'Yesterday': 2.054, 'Today': 0.298, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 231, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:24:45
"{'Time': '2024-08-30T03:24:59', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.413, 'Yesterday': 2.054, 'Today': 0.298, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 10, 'Factor': 0.92, 'Voltage': 232, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:25:00
"{'Time': '2024-08-30T03:25:14', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.413, 'Yesterday': 2.054, 'Today': 0.298, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 232, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:25:15
"{'Time': '2024-08-30T03:25:29', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.413, 'Yesterday': 2.054, 'Today': 0.298, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 10, 'Factor': 0.92, 'Voltage': 231, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:25:30
"{'Time': '2024-08-30T03:25:44', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.413, 'Yesterday': 2.054, 'Today': 0.298, 'Period': 0, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 229, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:25:45
"{'Time': '2024-08-30T03:25:59', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.414, 'Yesterday': 2.054, 'Today': 0.298, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.94, 'Voltage': 230, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:26:00
"{'Time': '2024-08-30T03:26:14', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.414, 'Yesterday': 2.054, 'Today': 0.298, 'Period': 0, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 227, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:26:15
"{'Time': '2024-08-30T03:26:29', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.414, 'Yesterday': 2.054, 'Today': 0.299, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 228, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:26:30
"{'Time': '2024-08-30T03:26:44', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.414, 'Yesterday': 2.054, 'Today': 0.299, 'Period': 0, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 228, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:26:45
"{'Time': '2024-08-30T03:26:59', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.414, 'Yesterday': 2.054, 'Today': 0.299, 'Power': 24, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 232, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:27:00
"{'Time': '2024-08-30T03:27:14', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.414, 'Yesterday': 2.054, 'Today': 0.299, 'Period': 0, 'Power': 24, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.94, 'Voltage': 234, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:27:15
"{'Time': '2024-08-30T03:27:29', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.414, 'Yesterday': 2.054, 'Today': 0.299, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.94, 'Voltage': 233, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:27:30
"{'Time': '2024-08-30T03:27:44', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.414, 'Yesterday': 2.054, 'Today': 0.299, 'Period': 0, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.95, 'Voltage': 233, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:27:46
"{'Time': '2024-08-30T03:27:59', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.414, 'Yesterday': 2.054, 'Today': 0.299, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 231, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:28:01
"{'Time': '2024-08-30T03:28:15', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.414, 'Yesterday': 2.054, 'Today': 0.299, 'Period': 0, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 231, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:28:16
"{'Time': '2024-08-30T03:28:30', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.415, 'Yesterday': 2.054, 'Today': 0.299, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 10, 'Factor': 0.91, 'Voltage': 232, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:28:31
"{'Time': '2024-08-30T03:28:45', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.415, 'Yesterday': 2.054, 'Today': 0.299, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 230, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:28:46
"{'Time': '2024-08-30T03:29:00', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.415, 'Yesterday': 2.054, 'Today': 0.299, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 229, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:29:01
"{'Time': '2024-08-30T03:29:15', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.415, 'Yesterday': 2.054, 'Today': 0.3, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 230, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:29:16
"{'Time': '2024-08-30T03:29:30', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.415, 'Yesterday': 2.054, 'Today': 0.3, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 10, 'Factor': 0.92, 'Voltage': 230, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:29:31
"{'Time': '2024-08-30T03:29:45', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.415, 'Yesterday': 2.054, 'Today': 0.3, 'Power': 345, 'ApparentPower': 390, 'ReactivePower': 182, 'Factor': 0.88, 'Voltage': 227, 'Current': 1.716}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:29:46
"{'Time': '2024-08-30T03:30:00', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.417, 'Yesterday': 2.054, 'Today': 0.301, 'Power': 358, 'ApparentPower': 404, 'ReactivePower': 187, 'Factor': 0.89, 'Voltage': 226, 'Current': 1.792}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:30:01
"{'Time': '2024-08-30T03:30:15', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.418, 'Yesterday': 2.054, 'Today': 0.303, 'Power': 357, 'ApparentPower': 403, 'ReactivePower': 186, 'Factor': 0.89, 'Voltage': 227, 'Current': 1.776}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:30:16
"{'Time': '2024-08-30T03:30:30', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.42, 'Yesterday': 2.054, 'Today': 0.304, 'Power': 362, 'ApparentPower': 405, 'ReactivePower': 182, 'Factor': 0.89, 'Voltage': 226, 'Current': 1.79}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:30:31
"{'Time': '2024-08-30T03:30:45', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.421, 'Yesterday': 2.054, 'Today': 0.306, 'Power': 365, 'ApparentPower': 409, 'ReactivePower': 183, 'Factor': 0.89, 'Voltage': 226, 'Current': 1.807}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:30:46
"{'Time': '2024-08-30T03:31:00', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.423, 'Yesterday': 2.054, 'Today': 0.307, 'Power': 365, 'ApparentPower': 407, 'ReactivePower': 180, 'Factor': 0.9, 'Voltage': 226, 'Current': 1.8}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:31:02
"{'Time': '2024-08-30T03:31:15', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.424, 'Yesterday': 2.054, 'Today': 0.309, 'Power': 366, 'ApparentPower': 410, 'ReactivePower': 184, 'Factor': 0.89, 'Voltage': 227, 'Current': 1.807}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:31:17
"{'Time': '2024-08-30T03:31:31', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.426, 'Yesterday': 2.054, 'Today': 0.311, 'Power': 365, 'ApparentPower': 407, 'ReactivePower': 181, 'Factor': 0.9, 'Voltage': 226, 'Current': 1.805}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:31:32
"{'Time': '2024-08-30T03:31:46', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.427, 'Yesterday': 2.054, 'Today': 0.312, 'Power': 365, 'ApparentPower': 407, 'ReactivePower': 181, 'Factor': 0.9, 'Voltage': 226, 'Current': 1.805}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:31:47
"{'Time': '2024-08-30T03:32:01', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.429, 'Yesterday': 2.054, 'Today': 0.314, 'Power': 364, 'ApparentPower': 404, 'ReactivePower': 176, 'Factor': 0.9, 'Voltage': 224, 'Current': 1.805}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:32:02
"{'Time': '2024-08-30T03:32:16', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.43, 'Yesterday': 2.054, 'Today': 0.315, 'Power': 364, 'ApparentPower': 406, 'ReactivePower': 179, 'Factor': 0.9, 'Voltage': 225, 'Current': 1.8}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:32:17
"{'Time': '2024-08-30T03:32:31', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.432, 'Yesterday': 2.054, 'Today': 0.317, 'Power': 364, 'ApparentPower': 406, 'ReactivePower': 181, 'Factor': 0.9, 'Voltage': 225, 'Current': 1.803}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:32:32
"{'Time': '2024-08-30T03:32:46', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.433, 'Yesterday': 2.054, 'Today': 0.318, 'Power': 363, 'ApparentPower': 404, 'ReactivePower': 176, 'Factor': 0.9, 'Voltage': 225, 'Current': 1.797}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:32:47
"{'Time': '2024-08-30T03:33:02', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.435, 'Yesterday': 2.054, 'Today': 0.32, 'Power': 364, 'ApparentPower': 407, 'ReactivePower': 183, 'Factor': 0.89, 'Voltage': 227, 'Current': 1.798}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:33:03
"{'Time': '2024-08-30T03:33:17', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.437, 'Yesterday': 2.054, 'Today': 0.321, 'Power': 362, 'ApparentPower': 403, 'ReactivePower': 176, 'Factor': 0.9, 'Voltage': 225, 'Current': 1.794}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:33:18
"{'Time': '2024-08-30T03:33:32', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.438, 'Yesterday': 2.054, 'Today': 0.323, 'Power': 364, 'ApparentPower': 407, 'ReactivePower': 182, 'Factor': 0.89, 'Voltage': 226, 'Current': 1.8}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:33:33
"{'Time': '2024-08-30T03:33:47', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.44, 'Yesterday': 2.054, 'Today': 0.324, 'Power': 361, 'ApparentPower': 398, 'ReactivePower': 167, 'Factor': 0.91, 'Voltage': 222, 'Current': 1.795}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:33:48
"{'Time': '2024-08-30T03:34:02', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.441, 'Yesterday': 2.054, 'Today': 0.326, 'Power': 366, 'ApparentPower': 417, 'ReactivePower': 200, 'Factor': 0.88, 'Voltage': 231, 'Current': 1.808}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:34:03
"{'Time': '2024-08-30T03:34:17', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.443, 'Yesterday': 2.054, 'Today': 0.327, 'Power': 365, 'ApparentPower': 412, 'ReactivePower': 192, 'Factor': 0.88, 'Voltage': 229, 'Current': 1.8}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:34:18
"{'Time': '2024-08-30T03:34:33', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.444, 'Yesterday': 2.054, 'Today': 0.329, 'Power': 361, 'ApparentPower': 400, 'ReactivePower': 173, 'Factor': 0.9, 'Voltage': 224, 'Current': 1.788}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:34:34
"{'Time': '2024-08-30T03:34:48', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.444, 'Yesterday': 2.054, 'Today': 0.329, 'Power': 24, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 231, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:34:49
"{'Time': '2024-08-30T03:35:04', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.445, 'Yesterday': 2.054, 'Today': 0.329, 'Power': 24, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.94, 'Voltage': 231, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:35:05
"{'Time': '2024-08-30T03:35:19', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.445, 'Yesterday': 2.054, 'Today': 0.329, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 230, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:35:20
"{'Time': '2024-08-30T03:35:34', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.445, 'Yesterday': 2.054, 'Today': 0.33, 'Period': 0, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 9, 'Factor': 0.94, 'Voltage': 228, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:35:35
"{'Time': '2024-08-30T03:35:49', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.445, 'Yesterday': 2.054, 'Today': 0.33, 'Power': 22, 'ApparentPower': 24, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 224, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:35:50
"{'Time': '2024-08-30T03:36:04', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.445, 'Yesterday': 2.054, 'Today': 0.33, 'Period': 0, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 223, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:36:05
"{'Time': '2024-08-30T03:36:19', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.445, 'Yesterday': 2.054, 'Today': 0.33, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 8, 'Factor': 0.95, 'Voltage': 225, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:36:20
"{'Time': '2024-08-30T03:36:34', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.445, 'Yesterday': 2.054, 'Today': 0.33, 'Period': 0, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 228, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:36:35
"{'Time': '2024-08-30T03:36:49', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.445, 'Yesterday': 2.054, 'Today': 0.33, 'Power': 24, 'ApparentPower': 25, 'ReactivePower': 7, 'Factor': 0.96, 'Voltage': 231, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:36:50
"{'Time': '2024-08-30T03:37:05', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.445, 'Yesterday': 2.054, 'Today': 0.33, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 228, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:37:06
"{'Time': '2024-08-30T03:37:20', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.445, 'Yesterday': 2.054, 'Today': 0.33, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 228, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:37:21
"{'Time': '2024-08-30T03:37:35', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.446, 'Yesterday': 2.054, 'Today': 0.33, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 10, 'Factor': 0.93, 'Voltage': 231, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:37:36
"{'Time': '2024-08-30T03:37:50', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.446, 'Yesterday': 2.054, 'Today': 0.33, 'Power': 24, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 233, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:37:51
"{'Time': '2024-08-30T03:38:05', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.446, 'Yesterday': 2.054, 'Today': 0.331, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 231, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:38:06
"{'Time': '2024-08-30T03:38:20', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.446, 'Yesterday': 2.054, 'Today': 0.331, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.95, 'Voltage': 233, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:38:21
"{'Time': '2024-08-30T03:38:35', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.446, 'Yesterday': 2.054, 'Today': 0.331, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.95, 'Voltage': 231, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:38:36
